,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
3831,"(0, 2, 3, 4, 8, 11)",[0.45900691 0.46371863 0.52618385 0.44976537 0.46254698],0.4722443465544888,"('modified_subsystems', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added', 'line_of_code_old')",0.03523071912886945,0.027410696385582207,0.013705348192791102
3832,"(0, 1, 2, 3, 4, 9, 11)",[0.45900614 0.46371863 0.5261701  0.44968741 0.46254698],0.4722258512470999,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'line_of_code_old')",0.03524030888252291,0.02741815753972005,0.013709078769860022
3833,"(0, 1, 2, 3, 4, 5, 11)",[0.45900614 0.46371863 0.52617468 0.44964614 0.46254698],0.47221851426565636,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'line_of_code_old')",0.03525135397142791,0.027426750994126108,0.013713375497063054
3834,"(0, 1, 2, 3, 4, 8, 9, 11)",[0.45900614 0.46371863 0.5261701  0.44960334 0.46254698],0.4722090373312918,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.03525809551566417,0.02743199614457433,0.013715998072287164
3835,"(0, 1, 2, 3, 4, 5, 8, 11)",[0.45900614 0.46371863 0.52617468 0.4495743  0.46254698],0.4722041460103294,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.03526656880184443,0.027438588649087957,0.013719294324543978
3836,"(0, 1, 2, 3, 4, 5, 8, 9, 10, 11)",[0.45900614 0.46371251 0.52653236 0.44506282 0.46254544],0.47137185497849166,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.036463902170618685,0.02837015468734415,0.014185077343672073
3837,"(0, 1, 2, 3, 4, 9, 10, 11)",[0.45900614 0.46371251 0.52653389 0.44461496 0.46254544],0.4712825883709284,"('modified_subsystems', 'entropy', 'number_of_authors', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.03657199655744313,0.028454255792615155,0.014227127896307578
3838,"(3, 4, 5, 9, 11)",[0.45829843 0.46266623 0.46022515 0.45068402 0.46152088],0.4586789419615297,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.005466019480094694,0.004252748854160601,0.0021263744270803007
3839,"(3, 4, 5, 11)",[0.45829843 0.4626647  0.46022439 0.45068402 0.46152088],0.45867848340018946,"('age', 'number_unique_changes', 'purpose', 'line_of_code_old')",0.0054655796931645205,0.00425240668498792,0.0021262033424939595
3840,"(3, 5, 9, 11)",[0.45829843 0.46266623 0.46022515 0.45068173 0.46152088],0.4586784834001894,"('age', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.005467127504009264,0.004253610934409351,0.0021268054672046754
3841,"(3, 5, 11)",[0.4582969  0.4626647  0.46022363 0.45068173 0.46152088],0.45867756627750894,"('age', 'purpose', 'line_of_code_old')",0.005466651438700637,0.004253240539425736,0.002126620269712868
3842,"(3, 4, 5, 8, 9, 11)",[0.45829767 0.46266241 0.46022057 0.45068096 0.46152011],0.4586763423476009,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005466032978751452,0.004252759356574153,0.0021263796782870765
3843,"(3, 4, 5, 8, 11)",[0.45829767 0.46266241 0.46022057 0.45068096 0.46152011],0.4586763423476009,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005466032978751452,0.004252759356574153,0.0021263796782870765
3844,"(3, 4, 9, 11)",[0.4582992  0.46266623 0.46022515 0.45066797 0.46152088],0.4586758848859282,"('age', 'number_unique_changes', 'lines_of_code_deleted', 'line_of_code_old')",0.00547375887703162,0.004258770367910281,0.0021293851839551403
3845,"(3, 9, 11)",[0.4582992  0.46266699 0.46022515 0.45066568 0.46152088],0.45867557917836804,"('age', 'lines_of_code_deleted', 'line_of_code_old')",0.005475051205995179,0.004259775843748593,0.002129887921874296
3846,"(3, 4, 11)",[0.45829843 0.4626647  0.46022439 0.45066797 0.46152088],0.45867527347080783,"('age', 'number_unique_changes', 'line_of_code_old')",0.005473336660230585,0.004258441868894984,0.002129220934447492
3847,"(3, 5, 8, 9, 11)",[0.45829614 0.46266241 0.46022057 0.45067638 0.46152011],0.4586751195173603,"('age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005468284121645096,0.004254510822224131,0.0021272554111120656
3848,"(3, 11)",[0.45829843 0.46266546 0.46022363 0.45066568 0.46152088],0.4586748149094676,"('age', 'line_of_code_old')",0.005474557510497956,0.0042593917318792945,0.0021296958659396473
3849,"(3, 5, 8, 11)",[0.45829614 0.46266241 0.46021904 0.45067638 0.46152011],0.45867481380980013,"('age', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005468141447153496,0.004254399816622545,0.0021271999083112723
3850,"(3, 4, 8, 11)",[0.45829614 0.46266241 0.46022057 0.45066491 0.46152011],0.4586728267106592,"('age', 'number_unique_changes', 'lines_of_code_added', 'line_of_code_old')",0.005473824888148845,0.004258821726802096,0.002129410863401048
3851,"(3, 4, 8, 9, 11)",[0.45829614 0.46266241 0.46022057 0.45066491 0.46152011],0.4586728267106592,"('age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005473824888148845,0.004258821726802096,0.002129410863401048
3852,"(3, 8, 9, 11)",[0.45829614 0.46266241 0.46022057 0.45066033 0.46152011],0.4586719095879788,"('age', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005476041401187016,0.004260546249248026,0.002130273124624013
3853,"(3, 8, 11)",[0.45829614 0.46266241 0.46021904 0.45066033 0.46152011],0.45867160388041867,"('age', 'lines_of_code_added', 'line_of_code_old')",0.005475898632772128,0.004260435170570931,0.0021302175852854657
3854,"(0, 3, 5, 9, 11)",[0.45828085 0.46264712 0.46019535 0.45065956 0.46150933],0.4586584430599875,"('modified_subsystems', 'age', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.00546887345472683,0.004254969343383302,0.002127484671691651
3855,"(0, 3, 5, 8, 11)",[0.45828085 0.46264712 0.46019535 0.45065956 0.46150933],0.4586584430599875,"('modified_subsystems', 'age', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.00546887345472683,0.004254969343383302,0.002127484671691651
3856,"(0, 3, 5, 11)",[0.45828085 0.46264712 0.46019535 0.45065956 0.46150933],0.4586584430599875,"('modified_subsystems', 'age', 'purpose', 'line_of_code_old')",0.005468873454726814,0.00425496934338329,0.002127484671691645
3857,"(0, 3, 5, 8, 9, 11)",[0.45828085 0.46264712 0.46019535 0.45065956 0.46150933],0.4586584430599875,"('modified_subsystems', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.00546887345472683,0.004254969343383302,0.002127484671691651
3858,"(0, 3, 4, 5, 8, 11)",[0.45827932 0.46264865 0.46019535 0.45065804 0.46150933],0.45865813735242733,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005470015386846817,0.0042558578053678384,0.0021279289026839192
3859,"(0, 3, 4, 5, 11)",[0.45827932 0.46264865 0.46019535 0.45065804 0.46150933],0.45865813735242733,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'line_of_code_old')",0.005470015386846814,0.004255857805367838,0.0021279289026839183
3860,"(0, 3, 4, 5, 9, 11)",[0.45827932 0.46264865 0.46019535 0.45065804 0.46150779],0.45865782944553224,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.005469750306922868,0.004255651564181371,0.002127825782090685
3861,"(0, 3, 4, 5, 8, 9, 11)",[0.45827932 0.46264865 0.46019535 0.45065804 0.46150779],0.45865782944553224,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005469750306922868,0.004255651564181371,0.002127825782090685
3862,"(0, 3, 11)",[0.45828085 0.46264789 0.46019535 0.45064351 0.46150933],0.45865538598438604,"('modified_subsystems', 'age', 'line_of_code_old')",0.00547681409711071,0.0042611474329276805,0.0021305737164638403
3863,"(0, 3, 9, 11)",[0.45828085 0.46264789 0.46019535 0.45064351 0.46150933],0.45865538598438604,"('modified_subsystems', 'age', 'lines_of_code_deleted', 'line_of_code_old')",0.005476814097110727,0.004261147432927694,0.002130573716463847
3864,"(0, 3, 8, 11)",[0.45828085 0.46264712 0.46019535 0.45064351 0.46150933],0.4586552331306059,"('modified_subsystems', 'age', 'lines_of_code_added', 'line_of_code_old')",0.00547663003261134,0.004261004224493895,0.0021305021122469477
3865,"(0, 3, 8, 9, 11)",[0.45828085 0.46264712 0.46019535 0.45064351 0.46150933],0.4586552331306059,"('modified_subsystems', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.00547663003261134,0.004261004224493895,0.0021305021122469477
3866,"(0, 3, 4, 9, 11)",[0.45827932 0.46264865 0.46019535 0.45064199 0.46150933],0.45865492742304576,"('modified_subsystems', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'line_of_code_old')",0.005477771531496024,0.0042618923494066475,0.0021309461747033237
3867,"(0, 3, 4, 11)",[0.45827932 0.46264865 0.46019535 0.45064199 0.46150933],0.45865492742304576,"('modified_subsystems', 'age', 'number_unique_changes', 'line_of_code_old')",0.005477771531496019,0.004261892349406644,0.002130946174703322
3868,"(0, 3, 4, 8, 9, 11)",[0.45827932 0.46264865 0.46019535 0.45064199 0.46150933],0.45865492742304576,"('modified_subsystems', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005477771531496019,0.004261892349406644,0.002130946174703322
3869,"(0, 3, 4, 8, 11)",[0.45827932 0.46264865 0.46019535 0.45064199 0.46150933],0.45865492742304576,"('modified_subsystems', 'age', 'number_unique_changes', 'lines_of_code_added', 'line_of_code_old')",0.005477771531496019,0.004261892349406644,0.002130946174703322
3870,"(1, 3, 4, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.45865479436328044,"('entropy', 'age', 'number_unique_changes', 'line_of_code_old')",0.005517526035080227,0.004292822703786306,0.002146411351893153
3871,"(1, 3, 4, 5, 9, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.005517526035080226,0.004292822703786305,0.0021464113518931526
3872,"(1, 3, 4, 8, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'line_of_code_old')",0.005517526035080223,0.004292822703786303,0.0021464113518931513
3873,"(1, 3, 4, 5, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'purpose', 'line_of_code_old')",0.005517526035080237,0.004292822703786314,0.002146411351893157
3874,"(1, 3, 4, 5, 8, 9, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005517526035080246,0.004292822703786321,0.0021464113518931604
3875,"(1, 3, 4, 5, 8, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005517526035080246,0.004292822703786321,0.0021464113518931604
3876,"(1, 3, 4, 9, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'line_of_code_old')",0.005517526035080199,0.004292822703786284,0.002146411351893142
3877,"(1, 3, 4, 8, 9, 11)",[0.45829079 0.46266317 0.46022057 0.45057626 0.46152318],0.4586547943632803,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005517526035080223,0.004292822703786303,0.0021464113518931513
3878,"(1, 3, 11)",[0.45829079 0.46266088 0.46022057 0.45057473 0.46152318],0.4586540300943801,"('entropy', 'age', 'line_of_code_old')",0.0055177152705044455,0.004292969935375298,0.0021464849676876485
3879,"(1, 3, 9, 11)",[0.45829079 0.46266088 0.46022057 0.45057473 0.46152318],0.45865403009438,"('entropy', 'age', 'lines_of_code_deleted', 'line_of_code_old')",0.005517715270504425,0.004292969935375281,0.0021464849676876407
3880,"(1, 3, 5, 9, 11)",[0.45829079 0.46266011 0.46022057 0.45057473 0.46152318],0.45865387724059997,"('entropy', 'age', 'purpose', 'lines_of_code_deleted', 'line_of_code_old')",0.00551753191380706,0.004292827277635502,0.002146413638817751
3881,"(1, 3, 5, 11)",[0.45829079 0.46266011 0.46022057 0.45057473 0.46152318],0.45865387724059986,"('entropy', 'age', 'purpose', 'line_of_code_old')",0.0055175319138070795,0.004292827277635517,0.0021464136388177585
3882,"(3, 4, 10, 11)",[0.4582969  0.46265629 0.46022133 0.45057473 0.46152011],0.4586538728419301,"('age', 'number_unique_changes', 'files_churned', 'line_of_code_old')",0.005516026568015384,0.004291656067468033,0.0021458280337340167
3883,"(3, 4, 9, 10, 11)",[0.4582969  0.46265629 0.46022133 0.45057473 0.46152011],0.45865387284193,"('age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516026568015378,0.004291656067468029,0.0021458280337340145
3884,"(1, 3, 5, 8, 9, 11)",[0.45829079 0.46266011 0.46022057 0.4505732  0.46152318],0.45865357153303987,"('entropy', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005518271405802869,0.004293402627531215,0.0021467013137656072
3885,"(1, 3, 5, 8, 11)",[0.45829079 0.46266011 0.46022057 0.4505732  0.46152318],0.45865357153303987,"('entropy', 'age', 'purpose', 'lines_of_code_added', 'line_of_code_old')",0.005518271405802869,0.004293402627531215,0.0021467013137656072
3886,"(1, 3, 8, 9, 11)",[0.45829079 0.46266011 0.46022057 0.4505732  0.46152318],0.4586535715330398,"('entropy', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'line_of_code_old')",0.005518271405802806,0.004293402627531167,0.002146701313765583
3887,"(1, 3, 8, 11)",[0.45829079 0.46266011 0.46022057 0.4505732  0.46152318],0.4586535715330398,"('entropy', 'age', 'lines_of_code_added', 'line_of_code_old')",0.005518271405802806,0.004293402627531167,0.002146701313765583
3888,"(3, 4, 5, 8, 9, 10, 11)",[0.45829537 0.46265629 0.46022133 0.45057473 0.46152011],0.45865356713436994,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516059306301793,0.004291681538967087,0.0021458407694835437
3889,"(3, 4, 5, 8, 10, 11)",[0.45829537 0.46265629 0.46022133 0.45057473 0.46152011],0.45865356713436994,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005516059306301793,0.004291681538967087,0.0021458407694835437
3890,"(3, 4, 5, 10, 11)",[0.45829537 0.46265629 0.46022133 0.45057473 0.46152011],0.45865356713436994,"('age', 'number_unique_changes', 'purpose', 'files_churned', 'line_of_code_old')",0.005516059306301799,0.004291681538967092,0.002145840769483546
3891,"(3, 4, 5, 9, 10, 11)",[0.45829537 0.46265629 0.46022133 0.45057473 0.46152011],0.45865356713436994,"('age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516059306301793,0.004291681538967087,0.0021458407694835437
3892,"(3, 4, 8, 9, 10, 11)",[0.45829537 0.46265629 0.46022133 0.45057473 0.46152011],0.45865356713436983,"('age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516059306301796,0.004291681538967088,0.0021458407694835446
3893,"(3, 4, 8, 10, 11)",[0.45829537 0.46265629 0.46022133 0.45057473 0.46152011],0.45865356713436983,"('age', 'number_unique_changes', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005516059306301796,0.004291681538967088,0.0021458407694835446
3894,"(1, 3, 4, 5, 9, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.00551645586675453,0.004291990076471778,0.002145995038235889
3895,"(1, 3, 4, 9, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.00551645586675453,0.004291990076471778,0.002145995038235889
3896,"(1, 3, 4, 5, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'purpose', 'files_churned', 'line_of_code_old')",0.005516455866754521,0.0042919900764717715,0.0021459950382358857
3897,"(1, 3, 4, 5, 8, 9, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516455866754521,0.0042919900764717715,0.0021459950382358857
3898,"(1, 3, 4, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'files_churned', 'line_of_code_old')",0.005516455866754534,0.004291990076471782,0.0021459950382358905
3899,"(1, 3, 4, 8, 9, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516455866754521,0.0042919900764717715,0.0021459950382358857
3900,"(1, 3, 4, 8, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005516455866754521,0.0042919900764717715,0.0021459950382358857
3901,"(1, 3, 4, 5, 8, 10, 11)",[0.45828926 0.46265629 0.46022133 0.45057473 0.46152165],0.4586526522110244,"('entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005516455866754521,0.0042919900764717715,0.0021459950382358857
3902,"(3, 9, 10, 11)",[0.45829537 0.46265476 0.46022133 0.45057167 0.46152011],0.4586526500116895,"('age', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517172259234485,0.0042925474541593905,0.0021462737270796953
3903,"(3, 10, 11)",[0.45829537 0.46265476 0.46022133 0.45057167 0.46152011],0.4586526500116895,"('age', 'files_churned', 'line_of_code_old')",0.005517172259234489,0.004292547454159394,0.0021462737270796966
3904,"(3, 5, 9, 10, 11)",[0.45829385 0.46265476 0.46022133 0.45057167 0.46152011],0.4586523443041293,"('age', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517205018705628,0.004292572942140887,0.0021462864710704434
3905,"(3, 5, 10, 11)",[0.45829385 0.46265476 0.46022133 0.45057167 0.46152011],0.4586523443041293,"('age', 'purpose', 'files_churned', 'line_of_code_old')",0.005517205018705634,0.004292572942140891,0.0021462864710704455
3906,"(1, 3, 5, 10, 11)",[0.45829079 0.46265324 0.4602198  0.4505732  0.46152165],0.458651735088344,"('entropy', 'age', 'purpose', 'files_churned', 'line_of_code_old')",0.005516285817628431,0.004291857772474547,0.002145928886237273
3907,"(1, 3, 10, 11)",[0.45829079 0.46265324 0.4602198  0.4505732  0.46152165],0.45865173508834395,"('entropy', 'age', 'files_churned', 'line_of_code_old')",0.005516285817628459,0.004291857772474568,0.0021459288862372837
3908,"(1, 3, 5, 9, 10, 11)",[0.45829079 0.46265324 0.4602198  0.4505732  0.46152165],0.45865173508834395,"('entropy', 'age', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516285817628465,0.004291857772474572,0.002145928886237286
3909,"(1, 3, 9, 10, 11)",[0.45829079 0.46265324 0.4602198  0.4505732  0.46152165],0.45865173508834395,"('entropy', 'age', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516285817628449,0.00429185777247456,0.00214592888623728
3910,"(3, 8, 10, 11)",[0.45829232 0.46265476 0.46022133 0.45057014 0.46152011],0.458651732889009,"('age', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005517977532827722,0.0042931739843727204,0.00214658699218636
3911,"(3, 8, 9, 10, 11)",[0.45829232 0.46265476 0.46022133 0.45057014 0.46152011],0.458651732889009,"('age', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517977532827722,0.0042931739843727204,0.00214658699218636
3912,"(1, 3, 5, 8, 9, 10, 11)",[0.45829079 0.46265324 0.4602198  0.45057167 0.46152165],0.45865142938078385,"('entropy', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517025420479276,0.0042924332086192426,0.0021462166043096213
3913,"(1, 3, 8, 9, 10, 11)",[0.45829079 0.46265324 0.4602198  0.45057167 0.46152165],0.45865142938078385,"('entropy', 'age', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.00551702542047926,0.00429243320861923,0.002146216604309615
3914,"(1, 3, 5, 8, 10, 11)",[0.45829079 0.46265324 0.4602198  0.45057167 0.46152165],0.45865142938078385,"('entropy', 'age', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005517025420479276,0.0042924332086192426,0.0021462166043096213
3915,"(1, 3, 8, 10, 11)",[0.45829079 0.46265324 0.4602198  0.45057167 0.46152165],0.45865142938078385,"('entropy', 'age', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.00551702542047926,0.00429243320861923,0.002146216604309615
3916,"(3, 5, 8, 9, 10, 11)",[0.45829079 0.46265476 0.46022133 0.45057014 0.46152011],0.45865142718144886,"('age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005518010483371362,0.00429319962101511,0.002146599810507555
3917,"(3, 5, 8, 10, 11)",[0.45829079 0.46265476 0.46022133 0.45057014 0.46152011],0.45865142718144886,"('age', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005518010483371362,0.00429319962101511,0.002146599810507555
3918,"(0, 1, 3, 4, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517597169275526,0.004292878048606911,0.0021464390243034555
3919,"(0, 1, 3, 4, 5, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'files_churned', 'line_of_code_old')",0.0055175971692755805,0.0042928780486069535,0.0021464390243034768
3920,"(0, 1, 3, 4, 8, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517597169275553,0.004292878048606932,0.002146439024303466
3921,"(0, 1, 3, 4, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'files_churned', 'line_of_code_old')",0.005517597169275529,0.004292878048606914,0.002146439024303457
3922,"(0, 1, 3, 4, 8, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005517597169275552,0.004292878048606931,0.0021464390243034655
3923,"(0, 1, 3, 4, 5, 8, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.0055175971692755415,0.004292878048606923,0.0021464390243034616
3924,"(0, 1, 3, 4, 5, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517597169275551,0.00429287804860693,0.002146439024303465
3925,"(0, 1, 3, 4, 5, 8, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46151087],0.4586382685603527,"('modified_subsystems', 'entropy', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.0055175971692755415,0.004292878048606923,0.0021464390243034616
3926,"(0, 1, 3, 9, 11)",[0.45827856 0.46264789 0.46019535 0.45055715 0.46151087],0.4586379628527927,"('modified_subsystems', 'entropy', 'age', 'lines_of_code_deleted', 'line_of_code_old')",0.0055188898129354775,0.004293883769289707,0.0021469418846448533
3927,"(0, 1, 3, 11)",[0.45827856 0.46264789 0.46019535 0.45055715 0.46151087],0.45863796285279257,"('modified_subsystems', 'entropy', 'age', 'line_of_code_old')",0.00551888981293544,0.004293883769289677,0.002146941884644839
3928,"(0, 3, 4, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'number_unique_changes', 'files_churned', 'line_of_code_old')",0.005517332401739638,0.004292672050468967,0.0021463360252344833
3929,"(0, 3, 4, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'number_unique_changes', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517332401739634,0.004292672050468964,0.002146336025234482
3930,"(0, 3, 9, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516932657638339,0.004292361035977535,0.0021461805179887675
3931,"(0, 3, 5, 8, 9, 10, 11)",[0.45828009 0.46264559 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005516932657638352,0.004292361035977545,0.0021461805179887727
3932,"(0, 3, 4, 5, 8, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'files_churned', 'line_of_code_old')",0.005517332401739649,0.004292672050468975,0.0021463360252344877
3933,"(0, 3, 4, 5, 8, 9, 10, 11)",[0.45827856 0.46264712 0.46019535 0.45055944 0.46150933],0.45863796065345763,"('modified_subsystems', 'age', 'number_unique_changes', 'purpose', 'lines_of_code_added', 'lines_of_code_deleted', 'files_churned', 'line_of_code_old')",0.005517332401739649,0.004292672050468975,0.0021463360252344877
