,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RF__max_depth,param_RF__max_features,param_RF__min_samples_leaf,param_RF__min_samples_split,param_RF__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,30.855041360855104,0.23861929791439923,0.22682366371154786,0.0012872059765101972,,sqrt,1,10,400,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 10, 'RF__n_estimators': 400}",0.8617335778819374,0.8631580735004416,0.8608932817064059,0.8648678758236533,0.8472787174784322,0.8595863052781741,0.006299971430532923,273
14,38.54872088432312,0.3441769741750453,0.2824421405792236,0.0016168691322199725,,sqrt,1,10,500,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 1, 'RF__min_samples_split': 10, 'RF__n_estimators': 500}",0.8623466476462197,0.8631699612798045,0.8619713334691937,0.8639997282793289,0.8479050336254331,0.859878540859996,0.006027501001819012,235
15,7.623163938522339,0.10129797747937241,0.06023421287536621,0.00041253906738140364,,sqrt,2,2,100,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 100}",0.8554313565654508,0.860859316622512,0.8621737653692004,0.8639644045920793,0.8472043339447048,0.8579266354187893,0.006071038690460662,431
16,15.22543706893921,0.11240312785626291,0.11727113723754883,0.0005507569580484037,,sqrt,2,2,200,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 200}",0.8586848719516338,0.8628924665443923,0.8631981522994362,0.8662740302968549,0.8492476733917533,0.8600594388968142,0.005920851651044934,197
17,22.823453426361084,0.23394963730373447,0.17458062171936034,0.0011271152972599703,,sqrt,2,2,300,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 300}",0.8595703416887439,0.8603511989674614,0.8635072345628695,0.8668052442089531,0.8487195163372054,0.8597907071530468,0.0060983650954874674,247
18,30.397134017944335,0.29723649072617636,0.23207364082336426,0.0010987530355271885,,sqrt,2,2,400,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 400}",0.862568779294885,0.861245839277223,0.8637765776781469,0.8664387609537396,0.8477807214183819,0.8603621357244753,0.006519600935478566,121
19,38.10399918556213,0.24430770145360792,0.28978781700134276,0.0018051685166935864,,sqrt,2,2,500,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 500}",0.8624570341688743,0.8610213300726852,0.8627729094490864,0.8666666666666667,0.8477661164323076,0.8601368113579241,0.006462010889672557,177
20,7.621635007858276,0.07100707264193822,0.06024093627929687,0.00041555351304214223,,sqrt,2,5,100,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 100}",0.8589334963657359,0.8586485293118674,0.8580412336118469,0.8669356701311052,0.8441641192853746,0.8573446097411861,0.007354234424173139,469
21,15.205228805541992,0.14171502390947538,0.11631693840026855,0.0007909681240528592,,sqrt,2,5,200,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 200}",0.8614734053393112,0.8610960532572516,0.8626791658175397,0.8653359146797093,0.845946946538958,0.8593062971265539,0.006842577937874309,319
22,22.882417392730712,0.10431005297344642,0.1734999656677246,0.0012252312417284732,,sqrt,2,5,300,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 300}",0.8633866585150465,0.8623041912913525,0.8622118062631614,0.8672111269614835,0.844858705251002,0.8599944976564091,0.007783698962603629,209
23,30.43742628097534,0.2528677704155841,0.23058900833129883,0.0009973191666776229,,sqrt,2,5,400,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 400}",0.8640679980979553,0.8621241763467156,0.8628160451056315,0.8675667413898511,0.844901840907547,0.86029536036954,0.007921674547926043,133
24,38.0200273513794,0.31334618528716196,0.2879983425140381,0.0019261772264489124,,sqrt,2,5,500,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 500}",0.8646199307112289,0.8627627199239182,0.8629570002037905,0.867045717002921,0.8463932477413219,0.8607557231166361,0.007343711314165195,59
25,7.6006683826446535,0.12093620808015478,0.05897278785705566,0.00031760982357787306,,sqrt,2,10,100,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 100}",0.8565355614428367,0.8570820596426874,0.8557417974322397,0.8668864207594592,0.8458385979213369,0.856416887439712,0.006669686966637639,505
26,15.228805780410767,0.17420224076574367,0.11438536643981934,0.0005297866194115378,,sqrt,2,10,200,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 200}",0.8616510427280755,0.8599979620949664,0.8601969974865837,0.866768561918348,0.8477793628150262,0.8592787854085999,0.0062501424858596765,329
27,22.734748744964598,0.25647036196860096,0.17009367942810058,0.001250485120049898,,sqrt,2,10,300,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 300}",0.8618137354799267,0.8608572787174784,0.8610929963997012,0.8665447320154881,0.8468021873514028,0.8594221859927995,0.006641771375887425,309
28,30.332182312011717,0.34430244261702925,0.2254627227783203,0.0009857338739414784,,sqrt,2,10,400,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 400}",0.8632939338360165,0.8602639087018545,0.8618164526866381,0.8663535085931663,0.8467441070579445,0.859694382175124,0.006779939618345134,257
29,54.54211320877075,14.419294569577982,0.37717881202697756,0.1299684131581854,,sqrt,2,10,500,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 500}",0.8637796345356974,0.8619842402010733,0.8618144147816044,0.8662502547381291,0.846828340466001,0.860131376944501,0.006840861744868948,187
30,10.098453998565674,2.5921476387005202,0.09691238403320312,0.03858688260137277,,sqrt,4,2,100,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 100}",0.86193091501936,0.8599320698322125,0.8575348142109911,0.8639613477345289,0.8505312139120984,0.8587780721418383,0.004641009280179344,375
31,14.630623912811279,0.08449668282574564,0.1142313003540039,0.0006959514104568429,,sqrt,4,2,200,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 200}",0.8655858976971671,0.8602547381292032,0.861158888662455,0.8655675565518647,0.8483547313361863,0.8601843624753751,0.006309519603402987,145
32,21.96279501914978,0.09762934675016505,0.1688969612121582,0.000936441547816506,,sqrt,4,2,300,"{'RF__max_depth': None, 'RF__max_features': 'sqrt', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 300}",0.8649398818015082,0.8620698322124856,0.8614411385096121,0.8664669519733714,0.8485459547585081,0.8606927518510972,0.006346347175953175,79
